330626.14,4229547.77,"GEWA_BC","GEWA"
331057.03,4229793.02,"GEWA_BRP","GEWA"
332108.52,4228405.66,"GEWA_DM","GEWA"
331703.05,4229725.19,"GEWA_DS","GEWA"
331214.73,4229330.12,"GEWA_GF","GEWA"
332206.34,4228136.08,"GEWA_HA","GEWA"
331750.70,4228094.45,"GEWA_IP","GEWA"
332369.40,4229369.45,"GEWA_LS","GEWA"
330882.53,4229364.79,"GEWA_OTH","GEWA"
332406.20,4228563.81,"GEWA_PA","GEWA"
332325.43,4227962.65,"GEWA_PC","GEWA"
332165.84,4228677.58,"GEWA_PCT","GEWA"
